# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000-8552.445234721***************    0.694375523
    2.906521042    4.247057619    4.357790726    6.273831468
    2.926559118    3.958229610    4.090112761    6.309697139
    2.946597194    3.693027208    3.825879713    6.346412220
    2.966635271    3.453147011    3.565858630    6.383213539
    2.986673347    3.238433501    3.312685100    6.419367697
    3.006711423    3.047421626    3.070351394    6.454206833
    3.026749499    2.878149096    2.843392049    6.487163199
    3.046787575    2.728898560    2.636018896    6.517815205
    3.066825651    2.598555603    2.451500439    6.545933003
    3.086863727    2.486544357    2.291966041    6.571502999
    3.106901804    2.392588545    2.158531247    6.594719998
    3.126939880    2.316510714    2.051477719    6.615945718
    3.146977956    2.258045031    1.970306450    6.635636757
    3.167016032    2.216574203    1.913667753    6.654247880
    3.187054108    2.190862348    1.879298793    6.672125759
    3.207092184    2.178959099    1.864114030    6.689423387
    3.227130261    2.178323280    1.864496848    6.706068007
    3.247168337    2.186034282    1.876700031    6.721790046
    3.267206413    2.198976183    1.897223668    6.736177731
    3.287244489    2.214034048    1.923125819    6.748707848
    3.307282565    2.228382879    1.952270685    6.758751656
    3.327320641    2.239823297    1.983445981    6.765615523
    3.347358717    2.247004982    2.016238839    6.768663618
    3.367396794    2.249418572    2.050687046    6.767492409
    3.387434870    2.247163381    2.086869622    6.762069408
    3.407472946    2.240591205    2.124571047    6.752760101
    3.427511022    2.229978550    2.163043735    6.740229093
    3.447549098    2.215392717    2.200888603    6.725272645
    3.467587174    2.196823509    2.236120794    6.708675681
    3.487625251    2.174470140    2.266434276    6.691152845
    3.507663327    2.148953364    2.289552298    6.673345849
    3.527701403    2.121274940    2.303518572    6.655796786
    3.547739479    2.092536027    2.306877106    6.638868821
    3.567777555    2.063610361    2.298770319    6.622674873
    3.587815631    2.034979786    2.279003729    6.607078265
    3.607853707    2.006783797    2.248108554    6.591751954
    3.627891784    1.979009641    2.207361232    6.576244779
    3.647929860    1.951722638    2.158656044    6.560048946
    3.667967936    1.925193680    2.104204826    6.542704020
    3.688006012    1.899785581    2.046188129    6.523935250
    3.708044088    1.875665435    1.986525852    6.503762279
    3.728082164    1.852623511    1.926860272    6.482527898
    3.748120240    1.830180176    1.868704398    6.460863391
    3.768158317    1.807846537    1.813543521    6.439615534
    3.788196393    1.785261490    1.762675847    6.419716340
    3.808234469    1.762100190    1.716853536    6.401990326
